mainKey,name,metaScore,releaseDate,maturityRating,publisher,genre,userScore,platform,imgUrl
01cd99814e93c6d3dbbe4c257ca182ee,Vanquish,78,25-May-17,M,Sega,"Genre(s): Action, Third-Person, Shooter, Arcade",9.1,PC,http://static.metacritic.com/images/products/games/9/75b5e08617ad954bc208582c32beed57-53.jpg
01cea381b298009aa887224b9ce1f453,World of Warcraft: Warlords of Draenor,87,13-Nov-14,T,Blizzard Entertainment,"Genre(s): Role-Playing, Massively Multiplayer Online, Fantasy, Massively Multiplayer",6,PC,http://static.metacritic.com/images/products/games/6/55c4cabdc5dd66e36f30a2fe6cc8fd34-53.jpg
01dd3212b7329663717d1f9e6fb4995f,Heroes Chronicles: Warlords of the Wasteland,67,27-Sep-00,E,3DO,"Genre(s): Strategy, General, General",8.4,PC,http://static.metacritic.com/images/products/games/1/a9c6a6f3aed7a39b37e90c60135cd60c-53.jpg
01e29e36f484b1b0d6e00d7af2350b73,Silence: The Whispered World 2,66,15-Nov-16,T,Daedalic Entertainment,,8.2,XONE,http://static.metacritic.com/images/products/games/6/4d518ed70c636482f44d65cc8c620141-53.jpg
01e416414d3ff7cd02f0195fd6860baf,NFL GameDay 2001,51,13-Nov-00,E,SCEA,"Genre(s): Sports, Traditional, Football, Sim",-1,PS2,http://static.metacritic.com/images/products/games/8/216e1926576503431d655666ceeba9b1-53.jpg
01ed0279a1fd31709c27b47120e4568c,Chronos Twins DX,68,11-Jan-10,E10+,EnjoyUp Games,"Genre(s): Action, Platformer, 2D, Platformer, 2D",-1,WII,http://static.metacritic.com/images/products/games/3/242d04dad9fe29e3514985c6af704d97-53.jpg
01f2651ce573f39bf6e2871850b468f3,Gretzky NHL 06,65,4-Oct-05,E10+,SCEA,"Genre(s): Sports, Traditional, Ice Hockey, Sim, Sim, Team",6.8,PSP,http://static.metacritic.com/images/products/games/5/cd8b704f2cbfeab16bcbd804391c06f3-53.jpg
01f40810a5815b39ad4b1c224a13372c,World in Conflict,89,18-Sep-07,T,Sierra Entertainment,"Genre(s): Strategy, Real-Time, Modern, General",8.1,PC,http://static.metacritic.com/images/products/games/0/76a78ae4364aaa34d01b00d6cbd1b359-53.jpg
01f493442bdffdf3e6ccea5eb8c61a13,Soldier Elite,40,29-May-06,M,DreamCatcher Interactive,"Genre(s): Action Adventure, Sci-Fi, General",3.6,PC,http://static.metacritic.com/images/products/games/2/b58d5abea79b80b4af6213aa9b9c3f1d-53.jpg
01f4986370021d99bafdba072231d356,Urban Empire,62,20-Jan-17,,Kalypso,"Genre(s): Strategy, Management, Government",5.1,PC,http://static.metacritic.com/images/products/games/4/68bf63cf53229d845007d51213058d4f-53.jpg
01fa943c22dbd39cf56bbe906c58c19e,Mall Tycoon,41,3-Feb-02,E,Take-Two Interactive,"Genre(s): Strategy, Tycoon, Management, Tycoon, Business / Tycoon",5.5,PC,http://static.metacritic.com/images/products/games/6/37d2cf71a9463bb38034b3239749dd4f-53.jpg
01fc98493c27b847169d77ba628fd15e,Gothic,81,23-Nov-01,T,Xicat Interactive,"Genre(s): Role-Playing, General, General",8.7,PC,http://static.metacritic.com/images/products/games/3/78a879bcb6add8162aa28516c1588178-53.jpg
01fd5a9a68de8fefb2bd42495e8963b8,Burnout Paradise Remastered,79,16-Mar-18,E10+,Electronic Arts,"Genre(s): Racing, Arcade, Automobile",6.3,XONE,http://static.metacritic.com/images/products/games/3/05656c3cb2972b78b56c9b800981ad90-53.jpg
0205e57c75d80b44760ab52de1f042b1,Anacapri: The Dream,39,12-Sep-07,E10+,Got Game Entertainment,"Genre(s): Adventure, General, General",4.2,PC,http://static.metacritic.com/images/products/games/3/59323501afc68caa1b378a03c5ea0922-53.jpg
020852e24b1735bcac5d4bb17bf0d5cc,James Bond 007: NightFire,80,18-Nov-02,T,Electronic Arts,"Genre(s): Action, Shooter, First-Person, Modern",8.5,GC,http://static.metacritic.com/images/products/games/0/c934e375c39b1364cd480ebeed807cc4-53.jpg
020bbd0a37fdd4c25ec54f3f74018f78,Mafia III,67,7-Oct-16,M,2K Games,"Genre(s): Action Adventure, Open-World",4.8,XONE,http://static.metacritic.com/images/products/games/1/d2ec2d11b3199b91532dfed76efb638b-53.jpg
0211d75e907bdf3ac237da208fdce513,Digimon World: Next Order,68,31-Jan-17,E10+,Bandai Namco Games,"Genre(s): Role-Playing, Trainer",6.4,PS4,http://static.metacritic.com/images/products/games/9/8b021117b87aa92cf20c2d7f8aedfb2e-53.jpg
0212e7b2de783e06acb3f227a3b43ea3,Naruto Powerful Shippuden,71,5-Mar-13,E10+,"Namco Bandai Games America, Namco Bandai Games","Genre(s): Action, Platformer, 2D, Platformer, 2D",5.9,3DS,http://static.metacritic.com/images/products/games/9/ad4cd28f081642cb52ca69dae7e6d612-53.jpg
021dd733e9df1cae81c99b54b84ab85b,Alien Shooter: Vengeance,67,16-Feb-07,M,cdv Software,"Genre(s): Action, General, General",8.3,PC,http://static.metacritic.com/images/products/games/3/f4d5af08f30b3f9cca2da700c733fa14-53.jpg
0224bb029e1d33a40600784434c518b3,In Between,68,8-Jun-16,T,"Headup Games, Gentlymad",,8,XONE,http://static.metacritic.com/images/products/games/3/8fe175084b6ba3f8c42c3006a4143c5b-53.jpg
022bb848ecc5b4075590abc7f8d770ed,Pinball FX 2,84,27-Oct-12,E,Microsoft Game Studios,"Genre(s): Action, Miscellaneous, Parlor, Pinball, Pinball",8.1,PC,http://static.metacritic.com/images/products/games/4/66a540645775dd29e93ee8253737bf14-53.jpg
022c22a012700246bca925cab3c0d561,Spy Hunter: Nowhere to Run,51,5-Sep-06,T,Midway,"Genre(s): Driving, Mission-based",6.3,PS2,http://static.metacritic.com/images/products/games/7/f0c7c38e8b187b0a20bb858dcd775a1d-53.jpg
0231ec71b0dc13aac24e0a865afa74a5,Oni,69,29-Jan-01,T,Rockstar Games,"Genre(s): Action, Beat-'Em-Up",7.5,PS2,http://static.metacritic.com/images/products/games/7/da63666d531778fbb12fdcc03b3e21b4-53.jpg
0232fb0f8cc6b44e51ee369092cd2506,Backbreaker,58,1-Jun-10,E,505 Games,"Genre(s): Sports, Traditional, Football, Arcade, Arcade, Team",7,PS3,http://static.metacritic.com/images/products/games/3/94239d7efc7dcfe84d50e2460e385980-53.jpg
0234ef70e4843acca9bc74a8f695b7cb,Road Rash: Jailbreak,78,17-Sep-03,T,Electronic Arts,"Genre(s): Driving, Racing, Motorcycle, Street",8.5,GBA,http://static.metacritic.com/images/products/games/8/502938b306a62ebf002741465209bbee-53.jpg
0238f80defa2f1455380eda9b31809aa,Harry Potter and the Half-Blood Prince,64,30-Jun-09,E10+,EA Games,"Genre(s): Action Adventure, Fantasy, General, Fantasy",6.2,PC,http://static.metacritic.com/images/products/games/1/c511a1671f4000ce7486bb165ac7f6fd-53.jpg
023c5ee9982313688f31fd6bfb472b68,Strike Suit Zero: Director's Cut,67,8-Apr-14,T,Born Ready Games,,5.6,XONE,http://static.metacritic.com/images/products/games/7/d26a49583e32700c70106d8ad36c84f2-53.jpg
024606190c528944e92f2ede8ac9d177,F1 2012,80,17-Sep-12,E,Codemasters,,7.1,PC,http://static.metacritic.com/images/products/games/1/369da72feb034f0dbf0981281fedf03f-53.jpg
0247ae817ee9b876c0ed9861851350dd,Call of Duty: Advanced Warfare - Ascendance,75,31-Mar-15,M,Activision,,6.8,XONE,http://static.metacritic.com/images/products/games/1/bbef259b06f7e54e3bf0f805166609af-53.jpg
024aaae976c37a00a79954e73fe2ed24,Bionic Commando Rearmed,85,13-Aug-08,M,Capcom,"Genre(s): Action, Platformer, 2D, Platformer, 2D",8.3,X360,http://static.metacritic.com/images/products/games/4/93aa268e32a8194ba1702b424ef88b53-53.jpg
0250dd7479ce8798aa8ede2f630f80e9,The Incredible Hulk,46,5-Jun-08,T,Sega,"Genre(s): Action, General, General",-1,WII,http://static.metacritic.com/images/products/games/4/b1e1e4765c0b374364ec3ae67679e7c0-53.jpg
0250f4135a517f255cad3990a0da68a6,Bust-A-Move Live!,78,30-Sep-09,E,Taito Corporation,"Genre(s): Miscellaneous, Puzzle, Matching, Puzzle, Matching",-1,X360,http://static.metacritic.com/images/products/games/3/1ba09919baf2d9f3c3a76d2ce1190b7f-53.jpg
0250ffc575b46b0798848e1579904596,Dr. Mario 64,71,8-Apr-01,E,Nintendo,,7.9,N64,http://static.metacritic.com/images/products/games/0/8a620c5b22b6d420f6729e3a85b82886-53.jpg
0256b91abb9898d7d68eb32d1c566355,Prince of Persia: Warrior Within,83,30-Nov-04,M,Ubisoft,"Genre(s): Action Adventure, Fantasy",7.8,GC,http://static.metacritic.com/images/products/games/9/ad9910ced88cd2815095a1226a481eec-53.jpg
0258a1cbf2b89d71e3f0f9859bb9a38b,LEGO Star Wars II: The Original Trilogy,81,12-Sep-06,E10+,LucasArts,"Genre(s): Action Adventure, Sci-Fi, Sci-Fi, General",8,X360,http://static.metacritic.com/images/products/games/5/b3bdc423b6a2c0cd16eddc953c4f5e91-53.jpg
025c47d598fc086a3caddaf00e50a229,Just Dance 2018,75,24-Oct-17,E10+,Ubisoft,"Genre(s): Action, Rhythm, Dancing",6,PS4,http://static.metacritic.com/images/products/games/0/ff4762c6b847e777b3ac439df5f22dfd-53.jpg
0261e38d133329d990d4ceedde8c4072,Zwei: The Arges Adventure,67,24-Jan-18,,XSEED Games,,-1,PC,http://static.metacritic.com/images/products/games/4/9d051257df3ad5d536eb97e17a1c7a08-53.jpg
0262853dcaf042c90a1e41239b8dd8ce,Weapon Shop de Omasse,63,20-Feb-14,T,Level 5,,7.4,3DS,http://static.metacritic.com/images/products/games/1/4504322910c345733965b30152ec6436-53.jpg
02628974cc172169e3ea5ee9f51fccb0,Attentat 1942,74,31-Oct-17,,Charles University,,-1,PC,http://static.metacritic.com/images/products/games/0/60b147f8a6ca895e8836dfad6b3929f1-53.jpg
0265c944807a49c53e1aa527dd96f35a,Marvel Pinball,83,14-Dec-10,E,Zen Studios,"Genre(s): Action, Miscellaneous, Parlor, Pinball, Pinball",7.2,PS3,http://static.metacritic.com/images/products/games/1/b5454ee2fd8398991285fb4a68a2ef8d-53.jpg
0266609e7c31918cdd0f264a72473bfe,Solstice Chronicles: MIA,68,26-Jul-17,,Ironward,"Genre(s): Action, Shooter, Shoot-'Em-Up, Top-Down",8.3,PC,http://static.metacritic.com/images/products/games/3/e3cc101a67b364b7f58b35d4314169bc-53.jpg
0268f1c2045d1562e7cfa3d0b4c7afd2,The Walking Dead: Episode 1 - A New Day,82,24-Apr-12,M,Telltale Games,"Genre(s): Action, General, Miscellaneous, Adventure, Compilation, Point-and-Click",8.4,PC,http://static.metacritic.com/images/products/games/4/b16686f4f85035168fc7cc8c4f9cc8b1-53.jpg
0272602b0610cbee97bbab59c49ab5e9,Mario Party 10,66,20-Mar-15,E,Nintendo,,6.5,WIIU,http://static.metacritic.com/images/products/games/5/a006d4341799980ad22920bb3a6681ea-53.jpg
02750b6c2f98bbbaf44532a6bf53d3e5,MotoGP 08,68,28-Oct-08,E,Capcom,"Genre(s): Simulation, Driving, Racing, Motorcycle, Street, Street, Automobile",6.1,X360,http://static.metacritic.com/images/products/games/3/a3c87a29f67a48994c09c1fd80caaa39-53.jpg
0275697982e411c38aba02101389fae7,Fight Night Champion,86,1-Mar-11,M,EA Sports,"Genre(s): Sports, Traditional, Boxing, Boxing, Individual, Combat, Boxing / Martial Arts",7.4,X360,http://static.metacritic.com/images/products/games/5/3a1f63049ba3c3e9a9df8456f2a04062-53.jpg
02773ff68bf763e9f6cb0a6f504c479b,Seven Games of the Soul,52,30-Nov-00,M,Cryo Interactive,"Genre(s): Adventure, General",-1,PC,http://static.metacritic.com/images/products/games/7/3aade2213f25b120a93432c8f3555edc-53.jpg
02774b389b12eb951cd67e5e07ec3bac,Golden Axe: Beast Rider,45,14-Oct-08,M,Sega,"Genre(s): Action, General, General",5.8,X360,http://static.metacritic.com/images/products/games/8/a3a97640419f3df61202a641ff34848c-53.jpg
027e83e8e5d3d626d8fcacf594019fcc,MLB 08: The Show,84,4-Mar-08,E,SCEA,"Genre(s): Sports, Traditional, Baseball, Sim",7.3,PS2,http://static.metacritic.com/images/products/games/9/1c2fd69ea06aab0c416bc992c1ed3eb2-53.jpg
028b89dc247f5f5091ec0b101f7b4029,FIFA Soccer 08,82,9-Oct-07,E,EA Sports,"Genre(s): Sports, Traditional, Soccer, Sim, Sim, Team",7.9,X360,http://static.metacritic.com/images/products/games/6/464ac985d29b858ea63773d815798b8d-53.jpg
0297ba6264a006ddfc835f6763b4cad6,Triple Play 2002,65,11-Mar-02,E,Electronic Arts,"Genre(s): Sports, Traditional, Baseball, Sim",-1,PS2,http://static.metacritic.com/images/products/games/5/92ec0cbc5e60876d8aeeee783c273ca2-53.jpg
029802411b5bf786908db06a34ab18ba,Viral Survival,66,24-May-10,E,NIS America,"Genre(s): Action, General, General",-1,WII,http://static.metacritic.com/images/products/games/4/5414e4556a26500d1205d635b4b1303b-53.jpg
029f403b631da5ba92cc174bed3a9e32,Frantix: A Puzzle Adventure,59,19-Sep-05,E,Sony Online Entertainment,"Genre(s): Miscellaneous, Puzzle, General, General, Puzzle, Puzzle",7,PSP,http://static.metacritic.com/images/products/games/1/8322cace90cdec5fa7c3d48d55705db5-53.jpg
02a65bcfda1c08b30422596065baaf7b,Blades of Time,52,6-Mar-12,M,Konami,"Genre(s): Action, General, General",6.7,X360,http://static.metacritic.com/images/products/games/9/1a0244e44bb9959dc12f131f88fc7afc-53.jpg
02a95f4a89be2ed86e3f6d531922aa65,Milanoir,48,31-May-18,M,Good Shepherd Entertainment,"Genre(s): Role-Playing, General",-1,Switch,http://static.metacritic.com/images/products/games/4/95a788ffcde283bf1c102d4e87ba3372-53.jpg
02b2f8f373ba814093fc132d8ddb722c,GT Advance 2: Rally Racing,77,30-Jun-02,E,THQ,"Genre(s): Driving, Racing, Rally / Offroad",6.2,GBA,http://static.metacritic.com/images/products/games/5/598526eb30f34a7f487e165ee20b429a-53.jpg
02b3fc3c61bfc0b29484908a4cd9f7a5,Hyperdimension Neptunia U: Action Unleashed,71,19-May-15,T,Idea Factory,,7.2,VITA,http://static.metacritic.com/images/products/games/1/df4c2a431f4fbe33171b0b1bb7a69abe-53.jpg
02b57481c910073350386eb72015f3f1,Champions: Return to Arms,77,7-Feb-05,T,Sony Online Entertainment,"Genre(s): Role-Playing, Action RPG",8,PS2,http://static.metacritic.com/images/products/games/8/ec694e1b4e137509ad3ddf7332855b01-53.jpg
02b90c1847717f2c1359c570424f0de0,Pokken Tournament DX,79,22-Sep-17,E10+,Nintendo,"Genre(s): Action, 3D, Fighting",7.3,Switch,http://static.metacritic.com/images/products/games/4/32e8445ec9c2add43e9c4a50df58c80c-53.jpg
02bb434bf1ce5dd487bd542e8202571c,Left 4 Dead 2: The Passing,74,22-Apr-10,M,Electronic Arts,,8.1,X360,http://static.metacritic.com/images/products/games/8/9d8793c51d816865c23b7053a0396179-53.jpg
02bc90c8f24c545cc4ab0bfd9043df7d,Tom Clancy's HAWX 2,68,7-Sep-10,T,Ubisoft,"Genre(s): Action, Simulation, Flight, Flight, Combat",6.3,X360,http://static.metacritic.com/images/products/games/7/2ac5f9645e83b85ddbdf9e3b826aa89d-53.jpg
02bdea3a25b2b4c1d47ba84d46ddd333,Far Cry Vengeance,38,12-Dec-06,M,Ubisoft,"Genre(s): Action, Shooter, First-Person, Modern, Shooter, Modern, Arcade",5.3,WII,http://static.metacritic.com/images/products/games/6/f3b08361343ee6c9e100dd769b09adc8-53.jpg
02bfcb4369da3845fca575cf01d72b25,Resident Evil Archives: Resident Evil,76,23-Jun-09,M,Capcom,"Genre(s): Action Adventure, Horror, Horror, Survival",8.8,WII,http://static.metacritic.com/images/products/games/4/1e7e8604216719d544bcdd41c8fa945d-53.jpg
02c5158d89f8473e81d3bb8e498554a5,Tiger Woods PGA Tour 08,65,28-Aug-07,E,EA Sports,"Genre(s): Sports, Traditional, Golf, Sim",-1,PS2,http://static.metacritic.com/images/products/games/5/f26dc6c29a361d9ca2250acf785bda46-53.jpg
02cadba2e924f43bff34626e4e89deca,SteamWorld Dig 2,85,22-Sep-17,,Image & Form,"Genre(s): Action, Action Adventure, General, Platformer, 2D",8.3,PC,http://static.metacritic.com/images/products/games/1/c3215012b9a616d7c9153ce70afd335a-53.jpg
02ce13c96ca397ca8194d45cb42a1b61,Dungeons & Dragons: Chronicles of Mystara,77,5-Sep-13,T,Capcom,,7.8,WIIU,http://static.metacritic.com/images/products/games/7/14be7e2d748a0a1e826788a422b760a8-53.jpg
02d4ffa2b7d8fbe1e38d36a72fe10f80,Armageddon Riders,62,30-May-11,M,Targem Games,"Genre(s): Driving, Racing, Demolition Derby, Arcade, Demolition Derby, Automobile",7,PS3,http://static.metacritic.com/images/products/games/8/44a44283d34174069af77413453b3ae1-53.jpg
02d78cfffee0713e15e628adca077a71,Harry Potter and the Prisoner of Azkaban,70,2-Jun-04,E,EA Games,"Genre(s): Action Adventure, Fantasy",8.6,PS2,http://static.metacritic.com/images/products/games/2/964bc7e8d8894e031f8989dbc8f5465b-53.jpg
02da6d20e0af071145d0dd8c0cebdcfa,Time Machine: Rogue Pilot,64,13-Mar-12,E,Lesta Studio,,-1,PS3,http://static.metacritic.com/images/products/games/1/f85b009869508cce886b0c7fba9c4b86-53.jpg
02dadeb519334b2deda013bd0c13fd42,Kane & Lynch: Dead Men,65,13-Nov-07,M,Eidos Interactive,"Genre(s): Action, Shooter, Third-Person, Tactical, Modern, Shooter, Modern",3.2,X360,http://static.metacritic.com/images/products/games/8/ac080e5847c6b76cd059800cd618009d-53.jpg
02e0479c6984cb9ce67934cf385e12db,Magic: The Gathering Online,75,14-Jun-02,T,Wizards of the Coast,"Genre(s): Strategy, Turn-Based, Miscellaneous, Card Battle, Card Battle",4.8,PC,http://static.metacritic.com/images/products/games/2/c2500cc93a7bac546b78491c14434ea8-53.jpg
02e0c033c1dd25c3f64864067fca1aa0,Signal Ops,61,5-Apr-13,,Space Bullet Dynamics Corporation,"Genre(s): Strategy, General, General",7.2,PC,http://static.metacritic.com/images/products/games/4/725f0779aeaa07b0fec0f2da2527a9aa-53.jpg
02eb303c574865d9be6789ebcdc9d531,Pokemon Ruby Version,82,18-Mar-03,E,Nintendo,"Genre(s): Role-Playing, Console-style RPG",8.5,GBA,http://static.metacritic.com/images/products/games/4/6f9ccf5d22b440d9e86748dc29500ffb-53.jpg
02ed7ae3d55803cce6ef2293dc1acda6,Burnout Paradise Remastered,82,16-Mar-18,E10+,Electronic Arts,"Genre(s): Racing, Arcade, Automobile",6.5,PS4,http://static.metacritic.com/images/products/games/0/f4e53f69e13ad09db331334ec4757287-53.jpg
02f0a781a25a6ebdbec3108f93891d28,MTV Sports: Skateboarding featuring Andy Macdonald,40,12-Sep-00,E,THQ,"Genre(s): Sports, Alternative, Skateboarding",-1,PS,http://static.metacritic.com/images/products/games/5/e0ae4bff3bb241cf48ea6928864c2740-53.jpg
02f3177addbbe17ed62fad74dad60798,Ivy the Kiwi?,69,24-Aug-10,E,XSEED Games,,6.3,DS,http://static.metacritic.com/images/products/games/9/ab94e90ed6e42c1c308a6ba38a938934-53.jpg
02f48b2e94c88904fe6d0e4cc445eeee,Stake: Fortune Fighters,26,6-May-03,T,Metro3D,"Genre(s): Action, Fighting, 3D",3.7,XBOX,http://static.metacritic.com/images/products/games/0/5d070034564e02fa89852d29c497ba4e-53.jpg
03000fd548d8a257c2a41b6b1959e559,The Conduit,69,23-Jun-09,T,Sega,"Genre(s): Action, Shooter, First-Person, Sci-Fi, Sci-Fi, Shooter, Arcade",8.2,WII,http://static.metacritic.com/images/products/games/2/71c7e8227b7888027d425de315a5a96a-53.jpg
0304291cbeaa070d570ad4de48ab0057,Nancy Drew: The Phantom of Venice,69,11-Jul-08,E,Her Interactive,"Genre(s): Adventure, General, General, Point-and-Click",6.8,PC,http://static.metacritic.com/images/products/games/9/7bf52009752ef50122c8ac0aac9b593d-53.jpg
030707330f5b24e0d49533ccc1d27bc2,Manhunt 2,62,29-Oct-07,M,Rockstar Games,"Genre(s): Action Adventure, Modern, General, Modern",7.1,WII,http://static.metacritic.com/images/products/games/2/78a84769eb71a5eb31af2bbe118bf349-53.jpg
030a54cfd0f3329b2d87014a97322bb4,Oxenfree,79,31-May-16,T,Night School Studio,"Genre(s): Action Adventure, Adventure, General",7.6,PS4,http://static.metacritic.com/images/products/games/6/8fd4efb7e76aa56ec3160f85e75ee0b1-53.jpg
030ca58b165293cfb41f116b74bf3f6a,World Tour Soccer 2003,78,10-Feb-03,E,SCEA,"Genre(s): Sports, Traditional, Soccer, Sim",8.3,PS2,http://static.metacritic.com/images/products/games/4/6e2b7ceedaa9a4fc66016b9fa31117bd-53.jpg
0311fae1b59bbe91b48fc0d604afa440,Mario Sports Superstars,62,24-Mar-17,E,Nintendo,"Genre(s): Sports, General",7.2,3DS,http://static.metacritic.com/images/products/games/5/4d12571cb6fa6a6505494c985453c91f-53.jpg
0315300566d552b9759b5aa6af30edd5,Outcast: Second Contact,67,7-Nov-17,T,"Maximum Games, Bigben Games",,-1,XONE,http://static.metacritic.com/images/products/games/9/844fa3b9eb038ae23a214ae71f2a5022-53.jpg
0315e3ab1073f1e9153cb10a303a31e4,Harry Potter and the Order of the Phoenix,61,25-Jun-07,E10+,EA Games,"Genre(s): Action Adventure, Fantasy",8,PS2,http://static.metacritic.com/images/products/games/8/85ef81e99ed8c7962fbcc102885dd783-53.jpg
0316c1b87793911a0fd2b932c07f2a30,Neverwinter Nights,91,16-Jun-02,T,"Atari, Atari SA","Genre(s): Role-Playing, PC-style RPG, PC-style RPG, Western-Style",8.1,PC,http://static.metacritic.com/images/products/games/2/ae233e55748d7d015acfa5e7a2dc68df-53.jpg
031ca31cb72e8199db24113ce682c1d7,Jane's Attack Squadron,58,22-Mar-02,E,Xicat Interactive,"Genre(s): Simulation, Flight, WWII, Modern Jet, Combat",-1,PC,http://static.metacritic.com/images/products/games/8/1ce285849cc341f791de4144d326653c-53.jpg
031ccb57a8d6e33d78d8250d6006a2fc,True Crime: Streets of LA,77,3-Nov-03,M,Activision,"Genre(s): Action Adventure, Modern",7.3,GC,http://static.metacritic.com/images/products/games/1/23610e681493db688e26e6b357a4354e-53.jpg
0323ccebc24e3abeede3f3cbc1c32a2e,Boogie,58,27-Nov-07,E10+,Electronic Arts,"Genre(s): Action, Miscellaneous, Rhythm, Music, Music",-1,DS,http://static.metacritic.com/images/products/games/7/5be3434ca76474de26a98f2f72f25f9b-53.jpg
032ede63669ae093fcb7e86cf0b950b7,Secrets of Raetikon,58,7-Jan-14,,Broken Rules,,7.1,PC,http://static.metacritic.com/images/products/games/2/8a349a272b198f167022532fd4f1bd05-53.jpg
0332f985b8de49b6c1166c11e68a601a,Counter-Strike,88,8-Nov-00,M,Sierra Entertainment,"Genre(s): Action, Shooter, First-Person, Modern, Tactical, Shooter, Modern",9.2,PC,http://static.metacritic.com/images/products/games/6/531ec4e073f01d64f1f3754e767d8963-53.jpg
03332aabc3ef111e3b6610e33296d27b,DiRT Showdown,72,23-May-12,E10+,Codemasters,,5.7,PC,http://static.metacritic.com/images/products/games/9/13a350f1f541acbd4be9accfc9a7dc16-53.jpg
03345cf6965df1688ca3d08f6ad505c3,PixelJunk Monsters: Ultimate,72,26-Aug-13,E,Double Eleven,,7.3,PC,http://static.metacritic.com/images/products/games/0/2199ca7113ce6047af4efe1f4ef18579-53.jpg
